Index,GPS time,X,Y,Z,Lat,Lon,Alt (HAE)
2026,7810,-2429569.916,-4702701.854,3547015.502,34.00442783,-117.3223587,289.26
2027,7811,-2429567.686,-4702697.729,3547022.365,34.00450283,-117.3223577,289.213
2028,7812,-2429565.992,-4702694.69,3547027.552,34.004559,-117.3223565,289.23
2029,7813,-2429564.69,-4702692.997,3547030.732,34.00459333,-117.3223523,289.267
2030,7814,-2429563.93,-4702692.258,3547032.255,34.00460983,-117.3223488,289.285
2031,7815,-2429563.229,-4702691.684,3547033.515,34.0046235,-117.3223448,289.3
2032,7816,-2429562.339,-4702691.134,3547034.883,34.00463817,-117.322339,289.321
2033,7817,-2429560.133,-4702690.562,3547037.174,34.004663,-117.3223207,289.342
2034,7818,-2429556.116,-4702691.02,3547039.575,34.00468817,-117.3222798,289.494
2035,7819,-2429550.568,-4702693.251,3547040.737,34.00469967,-117.3222153,289.675
2036,7820,-2429543.694,-4702696.692,3547041.316,34.0047045,-117.3221322,289.918
2037,7821,-2429535.581,-4702701.051,3547041.567,34.00470567,-117.3220325,290.181
2038,7822,-2429526.312,-4702705.939,3547042.015,34.0047085,-117.321919,290.505
2039,7823,-2429516.173,-4702711.359,3547042.398,34.00471067,-117.3217947,290.854
2040,7824,-2429505.147,-4702717.274,3547042.735,34.00471217,-117.3216592,291.203
2041,7825,-2429493.269,-4702723.655,3547043.12,34.004714,-117.3215132,291.599
2042,7826,-2429480.578,-4702730.486,3547043.472,34.00471533,-117.3213572,291.998
2043,7827,-2429467.049,-4702737.567,3547044.158,34.00472,-117.321192,292.449
2044,7828,-2429452.776,-4702744.752,3547045.179,34.0047285,-117.321019,292.881
2045,7829,-2429437.971,-4702752.196,3547046.276,34.00473767,-117.3208397,293.344
2046,7830,-2429422.856,-4702760.239,3547046.879,34.00474117,-117.3206543,293.855
2047,7831,-2429407.298,-4702768.58,3547047.359,34.00474333,-117.3204633,294.347
2048,7832,-2429391.285,-4702777.223,3547047.739,34.0047445,-117.3202663,294.833
2049,7833,-2429374.875,-4702786.154,3547048.092,34.00474517,-117.3200642,295.365
2050,7834,-2429358.09,-4702795.22,3547048.453,34.004746,-117.3198577,295.857
2051,7835,-2429341.07,-4702804.479,3547048.812,34.00474667,-117.319648,296.402
2052,7836,-2429323.852,-4702813.868,3547049.131,34.00474683,-117.3194358,296.945
2053,7837,-2429306.442,-4702823.369,3547049.449,34.00474683,-117.3192212,297.496
2054,7838,-2429288.862,-4702832.967,3547049.743,34.00474683,-117.3190043,298.042
2055,7839,-2429271.129,-4702842.644,3547050.094,34.00474717,-117.3187858,298.618
2056,7840,-2429253.195,-4702852.374,3547050.505,34.004748,-117.318565,299.192
2057,7841,-2429235.066,-4702862.228,3547050.938,34.00474917,-117.3183417,299.794
2058,7842,-2429216.756,-4702872.23,3547051.333,34.00474967,-117.3181158,300.416
2059,7843,-2429198.305,-4702882.332,3547051.676,34.00474967,-117.3178883,301.029
2060,7844,-2429179.949,-4702892.458,3547052.055,34.0047495,-117.3176615,301.715
2061,7845,-2429161.528,-4702902.618,3547052.444,34.00474967,-117.3174338,302.408
2062,7846,-2429143.021,-4702912.794,3547052.856,34.00474983,-117.3172053,303.093
2063,7847,-2429124.455,-4702923.056,3547053.343,34.0047505,-117.3169757,303.86
2064,7848,-2429105.784,-4702933.378,3547053.735,34.0047505,-117.3167448,304.579
2065,7849,-2429087.018,-4702943.762,3547054.164,34.0047505,-117.3165128,305.328
2066,7850,-2429068.146,-4702954.194,3547054.575,34.0047505,-117.3162795,306.063
2067,7851,-2429049.138,-4702964.712,3547054.928,34.00475,-117.3160445,306.775
2068,7852,-2429029.916,-4702975.306,3547055.2,34.00474917,-117.315807,307.419
2069,7853,-2429010.474,-4702986.004,3547055.517,34.0047485,-117.3155668,308.079
2070,7854,-2428990.913,-4702996.695,3547055.921,34.00474883,-117.3153257,308.738
2071,7855,-2428971.524,-4703007.231,3547056.421,34.00475033,-117.3150868,309.402
2072,7856,-2428952.082,-4703017.787,3547056.924,34.00475183,-117.3148473,310.063
2073,7857,-2428932.606,-4703028.399,3547057.337,34.00475233,-117.3146073,310.702
2074,7858,-2428913.284,-4703039.044,3547057.647,34.00475167,-117.3143687,311.365
2075,7859,-2428894.438,-4703049.463,3547057.918,34.00475067,-117.3141357,312.022
2076,7860,-2428875.972,-4703059.649,3547058.13,34.00474933,-117.3139075,312.619
2077,7861,-2428857.808,-4703069.74,3547058.326,34.00474767,-117.3136827,313.251
2078,7862,-2428839.915,-4703079.818,3547058.318,34.00474383,-117.3134605,313.864
2079,7863,-2428822.482,-4703089.904,3547057.965,34.00473633,-117.3132428,314.464
2080,7864,-2428805.493,-4703099.906,3547057.409,34.00472667,-117.3130297,315.058
2081,7865,-2428788.81,-4703109.649,3547057.161,34.00471983,-117.3128208,315.75
2082,7866,-2428772.229,-4703119.079,3547057.274,34.00471667,-117.3126145,316.452
2083,7867,-2428755.625,-4703128.333,3547057.676,34.00471667,-117.3124088,317.177
2084,7868,-2428739.08,-4703137.502,3547058.19,34.00471767,-117.3122042,317.925
2085,7869,-2428722.525,-4703146.615,3547058.594,34.00471817,-117.3119998,318.566
2086,7870,-2428705.928,-4703155.697,3547058.906,34.00471817,-117.311795,319.117
2087,7871,-2428689.226,-4703164.734,3547059.08,34.00471767,-117.3115895,319.519
2088,7872,-2428672.387,-4703173.749,3547059.191,34.00471717,-117.3113828,319.816
2089,7873,-2428655.409,-4703182.765,3547059.39,34.0047175,-117.3111747,320.11
2090,7874,-2428638.26,-4703191.803,3547059.703,34.004719,-117.3109648,320.419
2091,7875,-2428620.933,-4703200.849,3547060.078,34.00472133,-117.3107533,320.702
2092,7876,-2428603.46,-4703209.967,3547060.505,34.00472417,-117.31054,321.011
2093,7877,-2428585.897,-4703219.218,3547060.827,34.00472567,-117.3103252,321.325
2094,7878,-2428568.239,-4703228.563,3547061.022,34.00472617,-117.3101088,321.601
2095,7879,-2428550.478,-4703237.991,3547061.251,34.00472667,-117.3098912,321.919
2096,7880,-2428532.634,-4703247.505,3547061.616,34.00472817,-117.3096723,322.344
2097,7881,-2428514.832,-4703257.17,3547062.097,34.0047295,-117.3094532,322.962
2098,7882,-2428497.098,-4703266.922,3547062.5,34.00472983,-117.3092342,323.625
2099,7883,-2428479.507,-4703276.635,3547062.885,34.00473,-117.3090167,324.304
2100,7884,-2428462.371,-4703286.035,3547063.347,34.004731,-117.3088052,324.97
2101,7885,-2428446.001,-4703294.761,3547064.064,34.004735,-117.3086045,325.573
2102,7886,-2428430.409,-4703302.306,3547065.545,34.00474833,-117.308417,326.028
2103,7887,-2428415.813,-4703308.583,3547067.703,34.00477017,-117.3082455,326.307
2104,7888,-2428401.876,-4703313.672,3547070.684,34.00480183,-117.3080862,326.423
2105,7889,-2428388.259,-4703317.734,3547074.681,34.004845,-117.307935,326.472
2106,7890,-2428374.886,-4703320.919,3547079.758,34.00489967,-117.3077905,326.571
2107,7891,-2428361.83,-4703323.203,3547085.757,34.0049645,-117.3076537,326.643
2108,7892,-2428349.872,-4703324.754,3547091.963,34.0050315,-117.307531,326.709
2109,7893,-2428340.029,-4703325.803,3547097.412,34.00509033,-117.307431,326.785
2110,7894,-2428332.332,-4703326.54,3547101.787,34.0051375,-117.3073533,326.848
2111,7895,-2428326.332,-4703327.071,3547105.213,34.00517467,-117.307293,326.873
2112,7896,-2428322.088,-4703327.457,3547107.615,34.00520067,-117.3072503,326.887
2113,7897,-2428317.679,-4703327.926,3547110.031,34.00522683,-117.3072055,326.906
2114,7898,-2428311.791,-4703328.627,3547113.174,34.00526083,-117.3071455,326.942
2115,7899,-2428304.558,-4703329.541,3547116.97,34.00530183,-117.3070713,326.987
2116,7900,-2428296.143,-4703330.646,3547121.3,34.00534867,-117.306985,327.022
2117,7901,-2428286.735,-4703332.077,3547125.903,34.0053985,-117.3068873,327.073
2118,7902,-2428276.611,-4703333.955,3547130.415,34.00544717,-117.3067807,327.129
2119,7903,-2428265.914,-4703336.356,3547134.638,34.00549267,-117.3066658,327.191
2120,7904,-2428254.947,-4703339.299,3547138.277,34.005532,-117.3065457,327.225
2121,7905,-2428243.493,-4703342.845,3547141.478,34.00556667,-117.306418,327.27
2122,7906,-2428231.487,-4703346.929,3547144.466,34.00559833,-117.3062822,327.384
2123,7907,-2428219.067,-4703351.587,3547147.278,34.00562733,-117.3061397,327.664
2124,7908,-2428206.339,-4703356.893,3547149.586,34.00565017,-117.3059908,328.023
2125,7909,-2428193.424,-4703362.851,3547151.388,34.00566683,-117.305837,328.508
2126,7910,-2428180.313,-4703369.148,3547152.924,34.0056805,-117.3056797,329.02
2127,7911,-2428166.993,-4703375.688,3547154.302,34.00569217,-117.305519,329.542
2128,7912,-2428153.505,-4703382.293,3547155.709,34.00570433,-117.3053565,330.066
2129,7913,-2428139.896,-4703388.868,3547157.16,34.00571717,-117.305193,330.546
2130,7914,-2428126.118,-4703395.412,3547158.502,34.00572983,-117.305028,330.877
2131,7915,-2428112.098,-4703402.004,3547159.653,34.00574133,-117.3048603,331.045
2132,7916,-2428097.995,-4703408.568,3547160.598,34.0057515,-117.3046922,331.045
2133,7917,-2428084.087,-4703414.966,3547161.336,34.0057605,-117.3045267,330.882
2134,7918,-2428070.302,-4703421.047,3547162.111,34.005771,-117.3043638,330.553
2135,7919,-2428056.589,-4703426.854,3547162.954,34.005783,-117.3042032,330.087
2136,7920,-2428042.866,-4703432.442,3547163.834,34.00579633,-117.3040433,329.477
2137,7921,-2428029.134,-4703437.878,3547164.849,34.00581133,-117.3038843,328.827
2138,7922,-2428015.444,-4703442.978,3547166.491,34.00583233,-117.3037273,328.296
2139,7923,-2428001.919,-4703447.339,3547169.3,34.00586517,-117.3035755,327.937
2140,7924,-2427988.822,-4703450.874,3547173.256,34.00590917,-117.303432,327.774
2141,7925,-2427976.752,-4703453.459,3547178.032,34.00596117,-117.303303,327.759
2142,7926,-2427966.59,-4703455.11,3547183.026,34.0060145,-117.3031972,327.904
2143,7927,-2427958.465,-4703456.065,3547187.584,34.00606317,-117.3031142,328.067
2144,7928,-2427952.449,-4703456.681,3547191.172,34.00610117,-117.3030533,328.241
2145,7929,-2427948.841,-4703457.018,3547193.395,34.0061245,-117.303017,328.36
2146,7930,-2427946.889,-4703457.178,3547194.631,34.0061375,-117.3029973,328.427
2147,7931,-2427945.264,-4703457.302,3547195.716,34.00614883,-117.3029812,328.507
2148,7932,-2427942.656,-4703457.306,3547197.789,34.00617033,-117.302956,328.677
2149,7933,-2427939.78,-4703456.228,3547201.297,34.00620817,-117.3029337,328.752
2150,7934,-2427938.024,-4703453.506,3547205.708,34.00625733,-117.3029303,328.546
2151,7935,-2427938.003,-4703448.956,3547210.809,34.00631583,-117.3029527,328.04
2152,7936,-2427939.317,-4703443.125,3547216.518,34.00638167,-117.3029943,327.436
2153,7937,-2427940.225,-4703436.987,3547222.856,34.00645433,-117.3030335,326.805
2154,7938,-2427940.287,-4703430.74,3547229.799,34.00653417,-117.3030652,326.111
2155,7939,-2427939.324,-4703424.554,3547237.278,34.00662,-117.3030867,325.37
2156,7940,-2427937.475,-4703418.544,3547245.224,34.0067105,-117.3030987,324.685
2157,7941,-2427935.025,-4703412.534,3547253.454,34.00680467,-117.303105,323.929
2158,7942,-2427932.125,-4703406.427,3547261.959,34.00690217,-117.3031073,323.084
2159,7943,-2427928.838,-4703400.187,3547270.762,34.00700367,-117.3031067,322.162
2160,7944,-2427925.311,-4703393.722,3547279.873,34.00710883,-117.3031048,321.154
2161,7945,-2427921.636,-4703387.018,3547289.321,34.007218,-117.3031028,320.102
2162,7946,-2427917.814,-4703380.126,3547299.128,34.007331,-117.3031003,319.057
2163,7947,-2427913.913,-4703373.128,3547309.28,34.00744717,-117.3030975,318.097
2164,7948,-2427909.962,-4703366.101,3547319.64,34.00756517,-117.3030943,317.213
2165,7949,-2427906.089,-4703359.291,3547329.913,34.0076815,-117.303091,316.469
2166,7950,-2427902.546,-4703353.06,3547339.396,34.0077885,-117.3030878,315.836
2167,7951,-2427899.441,-4703347.496,3547347.88,34.007884,-117.3030857,315.303
2168,7952,-2427896.834,-4703342.69,3547355.31,34.007967,-117.3030843,314.927
2169,7953,-2427894.687,-4703338.658,3547361.609,34.00803717,-117.3030837,314.664
2170,7954,-2427892.967,-4703335.386,3547366.721,34.008094,-117.3030835,314.459
2171,7955,-2427891.611,-4703332.768,3547370.842,34.00813967,-117.3030833,314.32
2172,7956,-2427890.461,-4703330.347,3547374.671,34.00818183,-117.3030843,314.241
2173,7957,-2427889.766,-4703328.29,3547377.813,34.008216,-117.3030878,314.218
2174,7958,-2427889.467,-4703327.02,3547379.652,34.00823617,-117.3030913,314.198
2175,7959,-2427889.365,-4703326.472,3547380.426,34.00824467,-117.303093,314.188
2176,7960,-2427889.319,-4703326.2,3547380.804,34.00824883,-117.303094,314.182
2177,7961,-2427889.301,-4703326.09,3547380.951,34.0082505,-117.3030943,314.176
2178,7962,-2427889.287,-4703325.979,3547381.106,34.00825217,-117.3030948,314.176
2179,7963,-2427889.248,-4703325.726,3547381.454,34.008256,-117.3030957,314.169
2180,7964,-2427889.218,-4703325.473,3547381.8,34.00825967,-117.3030967,314.165
2181,7965,-2427889.159,-4703324.905,3547382.556,34.008268,-117.3030988,314.146
2182,7966,-2427889.152,-4703323.072,3547384.934,34.008294,-117.3031078,314.124
2183,7967,-2427889.871,-4703319.665,3547388.848,34.008337,-117.3031317,314.076
2184,7968,-2427892.254,-4703315.315,3547392.903,34.00838117,-117.3031762,314.047
2185,7969,-2427896.869,-4703310.323,3547396.18,34.00841733,-117.3032455,313.957
2186,7970,-2427903.693,-4703305.341,3547397.739,34.0084355,-117.3033358,313.755
2187,7971,-2427911.996,-4703300.52,3547398.088,34.0084405,-117.3034397,313.556
2188,7972,-2427921.329,-4703295.403,3547398.126,34.00844217,-117.3035548,313.357
2189,7973,-2427931.53,-4703289.872,3547398.088,34.00844317,-117.3036803,313.14
2190,7974,-2427942.583,-4703283.959,3547397.956,34.008443,-117.303816,312.914
2191,7975,-2427954.449,-4703277.745,3547397.63,34.008441,-117.303961,312.666
2192,7976,-2427967.084,-4703271.277,3547397.109,34.00843683,-117.3041147,312.415
2193,7977,-2427980.423,-4703264.562,3547396.414,34.008431,-117.3042763,312.152
2194,7978,-2427994.43,-4703257.524,3547395.65,34.00842433,-117.304446,311.867
2195,7979,-2428009.136,-4703250.275,3547394.693,34.00841567,-117.3046235,311.584
2196,7980,-2428024.305,-4703242.989,3547393.413,34.00840367,-117.3048055,311.27
2197,7981,-2428039.558,-4703236.004,3547391.701,34.00838683,-117.304987,310.967
2198,7982,-2428054.916,-4703229.545,3547389.184,34.0083615,-117.3051667,310.642
2199,7983,-2428070.363,-4703223.687,3547385.83,34.008327,-117.3053443,310.325
2200,7984,-2428085.85,-4703218.303,3547381.826,34.00828533,-117.3055202,310.009
2201,7985,-2428101.351,-4703213.215,3547377.428,34.00823933,-117.3056945,309.696
2202,7986,-2428116.841,-4703208.226,3547372.894,34.008192,-117.3058682,309.376
2203,7987,-2428132.211,-4703203.075,3547368.673,34.008148,-117.3060417,309.065
2204,7988,-2428147.388,-4703197.637,3547364.968,34.0081095,-117.3062147,308.759
2205,7989,-2428162.525,-4703191.817,3547361.815,34.008077,-117.3063892,308.465
2206,7990,-2428177.597,-4703185.435,3547359.356,34.0080525,-117.3065658,308.12
2207,7991,-2428192.601,-4703178.417,3547357.644,34.00803633,-117.306745,307.699
2208,7992,-2428207.543,-4703170.764,3547356.665,34.00802883,-117.3069267,307.197
2209,7993,-2428222.496,-4703162.562,3547356.371,34.00802867,-117.3071113,306.678
2210,7994,-2428237.544,-4703153.8,3547356.758,34.008036,-117.3072995,306.163
2211,7995,-2428252.677,-4703144.547,3547357.897,34.008051,-117.307491,305.74
2212,7996,-2428267.942,-4703135.016,3547359.694,34.00807183,-117.3076852,305.53
2213,7997,-2428283.389,-4703125.43,3547361.776,34.00809467,-117.3078813,305.507
2214,7998,-2428298.956,-4703115.791,3547363.989,34.00811833,-117.308079,305.565
2215,7999,-2428314.623,-4703106.104,3547366.273,34.0081425,-117.3082777,305.666
2216,8000,-2428330.376,-4703096.344,3547368.574,34.008167,-117.3084777,305.755
2217,8001,-2428346.258,-4703086.485,3547370.953,34.00819233,-117.3086795,305.864
2218,8002,-2428362.281,-4703076.469,3547373.438,34.00821867,-117.3088833,305.97
2219,8003,-2428378.231,-4703066.459,3547375.954,34.00824533,-117.3090865,306.071
2220,8004,-2428394.104,-4703056.496,3547378.447,34.008272,-117.3092885,306.163
2221,8005,-2428409.85,-4703046.625,3547380.925,34.00829833,-117.309489,306.267
2222,8006,-2428425.327,-4703036.889,3547383.381,34.0083245,-117.3096863,306.356
2223,8007,-2428440.401,-4703027.41,3547385.854,34.0083505,-117.3098783,306.49
2224,8008,-2428455.001,-4703018.104,3547388.348,34.008377,-117.310065,306.584
2225,8009,-2428469.221,-4703008.98,3547390.808,34.0084035,-117.310247,306.648
2226,8010,-2428483.445,-4703000.046,3547393.279,34.008429,-117.3104283,306.859
2227,8011,-2428497.723,-4702991.621,3547395.351,34.00844917,-117.3106075,307.243
2228,8012,-2428511.891,-4702984.023,3547396.491,34.008459,-117.3107815,307.672
2229,8013,-2428525.824,-4702977.413,3547396.421,34.00845583,-117.3109483,308.065
2230,8014,-2428539.389,-4702971.773,3547395.321,34.0084415,-117.3111068,308.454
2231,8015,-2428552.391,-4702966.681,3547393.822,34.008423,-117.3112572,308.811
2232,8016,-2428564.652,-4702962.108,3547392.15,34.00840267,-117.3113977,309.17
2233,8017,-2428575.185,-4702958.448,3547390.328,34.00838117,-117.3115172,309.462
2234,8018,-2428583.879,-4702955.578,3547388.548,34.0083605,-117.3116152,309.659
2235,8019,-2428590.884,-4702953.419,3547387.008,34.0083425,-117.3116932,309.873
2236,8020,-2428595.888,-4702951.948,3547385.809,34.0083285,-117.3117487,310.021
2237,8021,-2428598.515,-4702951.209,3547385.141,34.00832083,-117.3117775,310.102
2238,8022,-2428600.762,-4702950.588,3547384.544,34.00831383,-117.3118023,310.166
2239,8023,-2428604.881,-4702949.73,3547383.145,34.00829783,-117.3118462,310.318
2240,8024,-2428609.999,-4702949.63,3547379.999,34.00826283,-117.3118958,310.432
2241,8025,-2428614.719,-4702951.364,3547374.518,34.00820317,-117.3119327,310.439
2242,8026,-2428618.401,-4702954.898,3547367.183,34.008124,-117.3119505,310.339
2243,8027,-2428621.742,-4702959.478,3547358.472,34.00803067,-117.3119598,310.111
2244,8028,-2428624.432,-4702965.194,3547348.609,34.00792517,-117.3119573,309.828
2245,8029,-2428626.416,-4702971.975,3547337.817,34.0078095,-117.3119428,309.542
2246,8030,-2428628.493,-4702979.396,3547326.175,34.0076845,-117.3119258,309.286
2247,8031,-2428630.94,-4702987.31,3547313.801,34.007551,-117.3119102,309.125
2248,8032,-2428633.762,-4702995.621,3547300.812,34.00741017,-117.311896,309.055
2249,8033,-2428636.971,-4703003.938,3547287.827,34.00726833,-117.3118855,309.139
2250,8034,-2428640.629,-4703012.035,3547274.973,34.0071275,-117.3118805,309.305
2251,8035,-2428644.568,-4703020.107,3547262.209,34.00698683,-117.3118783,309.61
2252,8036,-2428648.703,-4703028.146,3547249.489,34.00684633,-117.3118782,309.989
2253,8037,-2428653.058,-4703036.198,3547236.869,34.00670583,-117.31188,310.519
2254,8038,-2428657.627,-4703044.118,3547224.298,34.00656583,-117.3118847,311.06
2255,8039,-2428662.41,-4703051.908,3547211.776,34.00642633,-117.311892,311.613
2256,8040,-2428667.272,-4703059.649,3547199.323,34.00628733,-117.3119003,312.199
2257,8041,-2428672.069,-4703067.438,3547186.895,34.0061485,-117.3119077,312.811
2258,8042,-2428676.631,-4703075.429,3547174.508,34.0060095,-117.311912,313.503
2259,8043,-2428681.053,-4703083.506,3547162.134,34.00587067,-117.3119143,314.214
2260,8044,-2428685.364,-4703091.517,3547149.966,34.00573383,-117.311916,314.949
2261,8045,-2428689.579,-4703099.368,3547138.029,34.00559967,-117.3119175,315.659
2262,8046,-2428693.661,-4703106.943,3547126.545,34.0054705,-117.3119192,316.369
2263,8047,-2428697.431,-4703113.994,3547115.845,34.00535017,-117.3119205,317.012
2264,8048,-2428700.806,-4703120.389,3547106.08,34.00524083,-117.3119212,317.545
2265,8049,-2428703.707,-4703125.929,3547097.537,34.0051455,-117.3119215,317.951
2266,8050,-2428705.985,-4703130.33,3547090.688,34.00506933,-117.3119215,318.229
2267,8051,-2428707.716,-4703133.664,3547085.436,34.005011,-117.3119217,318.406
2268,8052,-2428708.913,-4703135.921,3547081.827,34.00497117,-117.311922,318.505
2269,8053,-2428709.73,-4703137.194,3547079.684,34.00494767,-117.3119235,318.555
2270,8054,-2428710.369,-4703137.956,3547078.276,34.00493217,-117.3119258,318.571
2271,8055,-2428711.311,-4703138.801,3547076.548,34.00491333,-117.3119307,318.586
2272,8056,-2428713.139,-4703139.698,3547074.157,34.00488717,-117.3119438,318.605
2273,8057,-2428716.365,-4703139.931,3547071.574,34.00485933,-117.3119737,318.559
2274,8058,-2428721.175,-4703138.816,3547069.585,34.00483833,-117.3120255,318.455
2275,8059,-2428727.452,-4703136.037,3547068.586,34.00482883,-117.3120997,318.238
2276,8060,-2428734.947,-4703132.167,3547068.049,34.00482483,-117.312191,317.937
2277,8061,-2428743.604,-4703127.548,3547067.575,34.004822,-117.3122972,317.563
2278,8062,-2428753.389,-4703122.299,3547067.059,34.004819,-117.3124173,317.13
2279,8063,-2428764.231,-4703116.548,3547066.448,34.00481517,-117.3125502,316.677
2280,8064,-2428776.063,-4703110.373,3547065.654,34.0048095,-117.3126947,316.185
2281,8065,-2428788.829,-4703103.84,3547064.65,34.00480167,-117.3128498,315.666
2282,8066,-2428802.427,-4703096.866,3547063.625,34.00479383,-117.3130153,315.129
2283,8067,-2428816.682,-4703089.487,3547062.785,34.00478767,-117.313189,314.646
2284,8068,-2428831.198,-4703081.736,3547062.238,34.00478467,-117.3133672,314.154
2285,8069,-2428846.024,-4703073.584,3547061.871,34.00478417,-117.3135502,313.583
2286,8070,-2428861.26,-4703065.242,3547061.579,34.00478417,-117.3137382,313.071
2287,8071,-2428876.858,-4703056.698,3547061.258,34.00478383,-117.3139307,312.532
2288,8072,-2428892.797,-4703047.966,3547060.984,34.004784,-117.3141273,312.01
2289,8073,-2428908.977,-4703039.074,3547060.703,34.00478433,-117.3143272,311.458
2290,8074,-2428925.359,-4703030.093,3547060.395,34.00478433,-117.3145293,310.903
2291,8075,-2428941.928,-4703021.035,3547060.099,34.0047845,-117.3147337,310.369
2292,8076,-2428958.531,-4703011.897,3547059.8,34.00478467,-117.3149387,309.786
2293,8077,-2428975.074,-4703002.813,3547059.514,34.004785,-117.3151428,309.229
2294,8078,-2428991.836,-4702993.586,3547059.254,34.00478567,-117.31535,308.663
2295,8079,-2429008.815,-4702984.283,3547058.954,34.00478583,-117.3155595,308.102
2296,8080,-2429025.852,-4702974.949,3547058.609,34.0047855,-117.3157697,307.516
2297,8081,-2429042.857,-4702965.648,3547058.26,34.00478533,-117.3159793,306.939
2298,8082,-2429059.801,-4702956.363,3547057.917,34.00478517,-117.3161885,306.354
2299,8083,-2429076.806,-4702946.981,3547057.516,34.00478483,-117.3163987,305.689
2300,8084,-2429093.835,-4702937.564,3547057.12,34.00478467,-117.3166092,305.009
2301,8085,-2429110.757,-4702928.183,3547056.771,34.00478483,-117.3168185,304.342
2302,8086,-2429127.574,-4702918.846,3547056.437,34.00478533,-117.3170267,303.677
2303,8087,-2429144.459,-4702909.476,3547056.099,34.00478567,-117.3172355,303.01
2304,8088,-2429161.348,-4702900.145,3547055.736,34.00478567,-117.3174443,302.359
2305,8089,-2429178.157,-4702890.852,3547055.433,34.00478617,-117.3176522,301.74
2306,8090,-2429194.979,-4702881.539,3547055.11,34.0047865,-117.3178602,301.1
2307,8091,-2429211.863,-4702872.303,3547054.783,34.00478633,-117.3180685,300.538
2308,8092,-2429229.046,-4702862.934,3547054.42,34.00478583,-117.3182803,299.972
2309,8093,-2429246.345,-4702853.484,3547054.069,34.0047855,-117.3184935,299.396
2310,8094,-2429263.679,-4702843.979,3547053.776,34.00478583,-117.3187075,298.827
2311,8095,-2429280.971,-4702834.541,3547053.469,34.00478583,-117.3189207,298.283
2312,8096,-2429298.115,-4702825.184,3547053.18,34.00478583,-117.319132,297.752
2313,8097,-2429315.173,-4702815.854,3547052.862,34.00478583,-117.3193425,297.192
2314,8098,-2429332.353,-4702806.511,3547052.517,34.00478533,-117.319554,296.654
2315,8099,-2429349.788,-4702797.054,3547052.169,34.00478483,-117.3197687,296.127
2316,8100,-2429367.3,-4702787.549,3547051.835,34.00478433,-117.3199843,295.603
2317,8101,-2429384.628,-4702778.061,3547051.52,34.00478433,-117.3201982,295.032
2318,8102,-2429401.765,-4702768.611,3547051.344,34.00478583,-117.3204098,294.493
2319,8103,-2429418.855,-4702759.1,3547051.312,34.00478867,-117.3206215,293.973
2320,8104,-2429436.073,-4702749.405,3547051.347,34.0047925,-117.3208353,293.403
2321,8105,-2429453.265,-4702739.836,3547051.303,34.00479517,-117.3210482,292.872
2322,8106,-2429470.523,-4702730.279,3547051.151,34.004797,-117.3212615,292.314
2323,8107,-2429487.75,-4702720.727,3547051.016,34.00479883,-117.3214747,291.758
2324,8108,-2429504.822,-4702711.241,3547050.866,34.00480067,-117.321686,291.184
2325,8109,-2429521.792,-4702701.878,3547050.661,34.00480183,-117.3218957,290.63
2326,8110,-2429538.929,-4702692.477,3547050.372,34.00480217,-117.3221072,290.065
2327,8111,-2429556.212,-4702683.056,3547050.026,34.00480167,-117.3223203,289.51
2328,8112,-2429573.492,-4702673.672,3547049.604,34.00480067,-117.322533,288.937
2329,8113,-2429591.166,-4702664.159,3547049.185,34.00479917,-117.3227503,288.422
2330,8114,-2429609.128,-4702654.466,3547048.725,34.00479767,-117.3229712,287.86
2331,8115,-2429627.152,-4702644.804,3547048.208,34.00479533,-117.3231925,287.313
2332,8116,-2429645.231,-4702635.19,3547047.679,34.00479267,-117.3234142,286.816
2333,8117,-2429663.297,-4702625.505,3547047.246,34.004791,-117.323636,286.315
2334,8118,-2429681.359,-4702615.723,3547046.967,34.00479083,-117.3238583,285.828
2335,8119,-2429699.467,-4702605.944,3547046.679,34.00479067,-117.324081,285.355
2336,8120,-2429717.619,-4702596.177,3547046.346,34.00478983,-117.3243042,284.883
2337,8121,-2429735.752,-4702586.418,3547045.988,34.004789,-117.324527,284.395
2338,8122,-2429753.853,-4702576.714,3547045.66,34.004788,-117.3247493,283.953
2339,8123,-2429771.913,-4702566.91,3547045.427,34.0047885,-117.3249717,283.475
2340,8124,-2429789.958,-4702557.109,3547045.249,34.00478917,-117.3251938,283.023
2341,8125,-2429807.918,-4702547.362,3547044.932,34.004789,-117.325415,282.502
2342,8126,-2429825.956,-4702537.63,3547044.459,34.00478733,-117.3256368,281.934
2343,8127,-2429844.093,-4702527.864,3547043.743,34.00478367,-117.3258598,281.243
2344,8128,-2429862.439,-4702518.285,3547042.809,34.00477717,-117.3260838,280.648
2345,8129,-2429880.835,-4702508.768,3547041.729,34.00476917,-117.326308,280.035
2346,8130,-2429899.262,-4702499.319,3547040.54,34.00476,-117.3265322,279.424
2347,8131,-2429917.632,-4702489.672,3547039.697,34.00475433,-117.3267568,278.838
2348,8132,-2429935.947,-4702479.833,3547039.034,34.004751,-117.3269818,278.192
2349,8133,-2429954.156,-4702469.995,3547038.563,34.0047495,-117.3272058,277.612
2350,8134,-2429972.395,-4702459.937,3547038.21,34.00474967,-117.3274312,276.949
2351,8135,-2429990.943,-4702449.69,3547037.93,34.0047505,-117.3276605,276.304
2352,8136,-2430009.653,-4702439.424,3547037.573,34.0047505,-117.3278913,275.665
